wlo,whi,flux
# keV,keV,phot/cm^2/s/bin
   0.18676,    0.18677,   9.5764e-11
   0.18677,    0.18679,   3.1689e-10
   0.18679,    0.18680,   2.9791e-09
   0.18680,    0.18682,   2.9573e-09
   0.18682,    0.18683,   5.7563e-10
   0.18683,    0.18685,   7.5791e-10
   0.18685,    0.18687,   4.8924e-10
   0.18687,    0.18688,   1.5211e-10
   0.18688,    0.18690,   1.3580e-10
   0.18690,    0.18691,   3.8701e-10
   0.18691,    0.18693,   7.4896e-10
   0.18693,    0.18694,   8.3506e-10
   0.18694,    0.18696,   8.6663e-10
   0.18696,    0.18697,   4.4697e-10
   0.18697,    0.18699,   1.3098e-10
   0.18699,    0.18700,   8.8051e-11
   0.18700,    0.18702,   8.6084e-11
   0.18702,    0.18703,   8.6078e-11
   0.18703,    0.18705,   8.7826e-11
   0.18705,    0.18706,   1.0533e-10
   0.18706,    0.18708,   1.3192e-10
   0.18708,    0.18709,   1.1763e-10
   0.18709,    0.18711,   1.5894e-10
   0.18711,    0.18712,   3.4898e-10
   0.18712,    0.18714,   5.2663e-10
   0.18714,    0.18715,   6.4472e-10
   0.18715,    0.18717,   5.0496e-10
   0.18717,    0.18718,   3.3340e-10
   0.18718,    0.18720,   2.6730e-10
   0.18720,    0.18721,   3.6007e-10
   0.18721,    0.18723,   4.0656e-10
   0.18723,    0.18724,   1.3081e-10
   0.18724,    0.18726,   1.1365e-10
   0.18726,    0.18727,   1.0089e-10
   0.18727,    0.18729,   8.9972e-11
   0.18729,    0.18730,   9.3035e-11
   0.18730,    0.18732,   9.1070e-11
   0.18732,    0.18733,   8.6535e-11
   0.18733,    0.18735,   8.5525e-11
   0.18735,    0.18736,   8.7323e-11
   0.18736,    0.18738,   9.9017e-11
   0.18738,    0.18739,   1.1130e-10
   0.18739,    0.18741,   9.9140e-11
   0.18741,    0.18742,   8.8218e-11
   0.18742,    0.18744,   9.0750e-11
   0.18744,    0.18745,   9.3767e-11
   0.18745,    0.18747,   8.8924e-11
   0.18747,    0.18748,   8.5954e-11
   0.18748,    0.18750,   8.8573e-11
   0.18750,    0.18751,   1.1004e-10
   0.18751,    0.18753,   1.4566e-10
   0.18753,    0.18754,   1.2409e-10
   0.18754,    0.18756,   9.2328e-11
   0.18756,    0.18757,   9.4870e-11
   0.18757,    0.18759,   1.2360e-10
   0.18759,    0.18760,   1.2694e-10
   0.18760,    0.18762,   9.8372e-11
   0.18762,    0.18763,   1.2420e-10
   0.18763,    0.18765,   3.0928e-10
   0.18765,    0.18766,   3.8888e-10
   0.18766,    0.18768,   1.8809e-10
   0.18768,    0.18769,   1.2893e-10
   0.18769,    0.18771,   1.0395e-10
   0.18771,    0.18772,   8.7244e-11
   0.18772,    0.18774,   8.5332e-11
   0.18774,    0.18776,   8.5277e-11
   0.18776,    0.18777,   8.5274e-11
   0.18777,    0.18779,   8.5242e-11
   0.18779,    0.18780,   8.5225e-11
   0.18780,    0.18782,   8.5852e-11
   0.18782,    0.18783,   9.8569e-11
   0.18783,    0.18785,   1.4590e-10
   0.18785,    0.18786,   1.4773e-10
   0.18786,    0.18788,   1.2067e-10
   0.18788,    0.18789,   6.7207e-10
   0.18789,    0.18791,   1.2082e-09
   0.18791,    0.18792,   3.3484e-10
   0.18792,    0.18794,   1.1936e-10
   0.18794,    0.18795,   8.7454e-11
   0.18795,    0.18797,   8.5294e-11
   0.18797,    0.18798,   8.5211e-11
   0.18798,    0.18800,   8.5144e-11
   0.18800,    0.18801,   8.5119e-11
   0.18801,    0.18803,   8.5111e-11
   0.18803,    0.18804,   8.5104e-11
   0.18804,    0.18806,   8.5097e-11
   0.18806,    0.18807,   8.5091e-11
   0.18807,    0.18809,   8.5217e-11
   0.18809,    0.18810,   9.0802e-11
   0.18810,    0.18812,   1.4632e-10
   0.18812,    0.18813,   3.7039e-10
   0.18813,    0.18815,   1.1572e-09
   0.18815,    0.18816,   1.9840e-09
   0.18816,    0.18818,   1.2419e-09
   0.18818,    0.18819,   3.3477e-10
   0.18819,    0.18821,   2.1763e-10
   0.18821,    0.18822,   2.3189e-10
   0.18822,    0.18824,   1.1982e-10
   0.18824,    0.18825,   1.0116e-10
   0.18825,    0.18827,   6.0440e-10
   0.18827,    0.18829,   5.5685e-09
   0.18829,    0.18830,   1.6131e-08
   0.18830,    0.18832,   1.2844e-08
   0.18832,    0.18833,   2.6350e-09
   0.18833,    0.18835,   5.1956e-10
   0.18835,    0.18836,   9.4127e-10
   0.18836,    0.18838,   8.8561e-10
   0.18838,    0.18839,   3.4330e-10
   0.18839,    0.18841,   1.3089e-10
   0.18841,    0.18842,   9.6893e-11
   0.18842,    0.18844,   8.6972e-11
   0.18844,    0.18845,   8.7779e-11
   0.18845,    0.18847,   1.3045e-10
   0.18847,    0.18848,   2.5060e-10
   0.18848,    0.18850,   2.2122e-10
   0.18850,    0.18851,   1.1094e-10
   0.18851,    0.18853,   8.6349e-11
   0.18853,    0.18854,   8.4947e-11
   0.18854,    0.18856,   8.5043e-11
   0.18856,    0.18857,   8.6365e-11
   0.18857,    0.18859,   9.0649e-11
   0.18859,    0.18860,   9.4645e-11
   0.18860,    0.18862,   1.0161e-10
   0.18862,    0.18863,   1.1510e-10
   0.18863,    0.18865,   1.0327e-10
   0.18865,    0.18866,   8.7568e-11
   0.18866,    0.18868,   8.4919e-11
   0.18868,    0.18869,   8.4861e-11
   0.18869,    0.18871,   8.5285e-11
   0.18871,    0.18873,   8.6370e-11
   0.18873,    0.18874,   8.7280e-11
   0.18874,    0.18876,   1.3848e-10
   0.18876,    0.18877,   1.1199e-09
   0.18877,    0.18879,   5.5432e-09
   0.18879,    0.18880,   7.8313e-09
   0.18880,    0.18882,   3.0586e-09
   0.18882,    0.18883,   3.9094e-10
   0.18883,    0.18885,   9.4074e-11
   0.18885,    0.18886,   8.5151e-11
   0.18886,    0.18888,   8.5039e-11
   0.18888,    0.18889,   8.5316e-11
   0.18889,    0.18891,   1.0004e-10
   0.18891,    0.18892,   2.3737e-10
   0.18892,    0.18894,   4.2960e-10
   0.18894,    0.18895,   3.4899e-10
   0.18895,    0.18897,   5.5079e-10
   0.18897,    0.18898,   7.0531e-10
   0.18898,    0.18900,   3.2359e-10
   0.18900,    0.18901,   1.0919e-10
   0.18901,    0.18903,   8.5433e-11
   0.18903,    0.18904,   8.4937e-11
   0.18904,    0.18906,   8.7119e-11
   0.18906,    0.18908,   1.1548e-10
   0.18908,    0.18909,   1.6354e-10
   0.18909,    0.18911,   1.2305e-10
   0.18911,    0.18912,   8.8081e-11
   0.18912,    0.18914,   8.4771e-11
   0.18914,    0.18915,   8.8964e-11
   0.18915,    0.18917,   1.5226e-10
   0.18917,    0.18918,   4.5121e-10
   0.18918,    0.18920,   1.3483e-09
   0.18920,    0.18921,   8.3629e-10
   0.18921,    0.18923,   2.0006e-10
   0.18923,    0.18924,   9.6981e-11
   0.18924,    0.18926,   8.6432e-11
   0.18926,    0.18927,   8.8288e-11
   0.18927,    0.18929,   1.1932e-10
   0.18929,    0.18930,   1.5191e-10
   0.18930,    0.18932,   1.0938e-10
   0.18932,    0.18933,   8.6418e-11
   0.18933,    0.18935,   8.9614e-11
   0.18935,    0.18936,   2.4129e-10
   0.18936,    0.18938,   1.1458e-09
   0.18938,    0.18940,   1.6835e-09
   0.18940,    0.18941,   6.2898e-10
   0.18941,    0.18943,   1.7527e-10
   0.18943,    0.18944,   8.2841e-10
   0.18944,    0.18946,   2.5109e-09
   0.18946,    0.18947,   1.9037e-09
   0.18947,    0.18949,   4.0099e-10
   0.18949,    0.18950,   1.0114e-10
   0.18950,    0.18952,   1.7516e-10
   0.18952,    0.18953,   6.3346e-10
   0.18953,    0.18955,   8.6666e-10
   0.18955,    0.18956,   3.5341e-10
   0.18956,    0.18958,   1.0921e-10
   0.18958,    0.18959,   1.5134e-10
   0.18959,    0.18961,   4.1829e-10
   0.18961,    0.18962,   4.6122e-10
   0.18962,    0.18964,   1.8242e-10
   0.18964,    0.18965,   9.1490e-11
   0.18965,    0.18967,   8.8538e-11
   0.18967,    0.18969,   9.2239e-11
   0.18969,    0.18970,   8.7972e-11
   0.18970,    0.18972,   8.9191e-11
   0.18972,    0.18973,   1.1168e-10
   0.18973,    0.18975,   1.2289e-10
   0.18975,    0.18976,   9.7072e-11
   0.18976,    0.18978,   9.2378e-11
   0.18978,    0.18979,   1.1583e-10
   0.18979,    0.18981,   1.6996e-10
   0.18981,    0.18982,   5.4389e-10
   0.18982,    0.18984,   8.2719e-10
   0.18984,    0.18985,   3.5798e-10
   0.18985,    0.18987,   1.0785e-10
   0.18987,    0.18988,   1.3152e-10
   0.18988,    0.18990,   6.0689e-10
   0.18990,    0.18991,   1.4449e-09
   0.18991,    0.18993,   8.9353e-10
   0.18993,    0.18995,   1.9138e-10
   0.18995,    0.18996,   8.7380e-11
   0.18996,    0.18998,   8.4556e-11
   0.18998,    0.18999,   8.4856e-11
   0.18999,    0.19001,   8.4988e-11
   0.19001,    0.19002,   8.4720e-11
   0.19002,    0.19004,   8.5320e-11
   0.19004,    0.19005,   1.1351e-10
   0.19005,    0.19007,   3.3887e-10
   0.19007,    0.19008,   6.0816e-10
   0.19008,    0.19010,   3.3268e-10
   0.19010,    0.19011,   1.1182e-10
   0.19011,    0.19013,   8.9918e-11
   0.19013,    0.19014,   8.9238e-11
   0.19014,    0.19016,   8.8031e-11
   0.19016,    0.19017,   8.8224e-11
   0.19017,    0.19019,   8.5518e-11
   0.19019,    0.19021,   8.4383e-11
   0.19021,    0.19022,   8.4288e-11
   0.19022,    0.19024,   8.4282e-11
   0.19024,    0.19025,   8.4292e-11
   0.19025,    0.19027,   8.5200e-11
   0.19027,    0.19028,   1.8245e-10
   0.19028,    0.19030,   1.8993e-09
   0.19030,    0.19031,   6.0866e-09
   0.19031,    0.19033,   3.8296e-09
   0.19033,    0.19034,   5.1522e-10
   0.19034,    0.19036,   9.2750e-11
   0.19036,    0.19037,   8.4286e-11
   0.19037,    0.19039,   8.4267e-11
   0.19039,    0.19040,   8.4272e-11
   0.19040,    0.19042,   8.4337e-11
   0.19042,    0.19044,   8.4538e-11
   0.19044,    0.19045,   8.6141e-11
   0.19045,    0.19047,   1.1681e-10
   0.19047,    0.19048,   2.0625e-10
   0.19048,    0.19050,   1.7083e-10
   0.19050,    0.19051,   9.5598e-11
   0.19051,    0.19053,   8.4448e-11
   0.19053,    0.19054,   8.4183e-11
   0.19054,    0.19056,   8.4177e-11
   0.19056,    0.19057,   8.4201e-11
   0.19057,    0.19059,   8.4500e-11
   0.19059,    0.19060,   8.4841e-11
   0.19060,    0.19062,   8.4475e-11
   0.19062,    0.19063,   8.5352e-11
   0.19063,    0.19065,   8.9577e-11
   0.19065,    0.19067,   9.0279e-11
   0.19067,    0.19068,   8.9894e-11
   0.19068,    0.19070,   9.9487e-11
   0.19070,    0.19071,   9.7152e-11
   0.19071,    0.19073,   8.7442e-11
   0.19073,    0.19074,   1.2681e-10
   0.19074,    0.19076,   8.2186e-10
   0.19076,    0.19077,   2.4369e-09
   0.19077,    0.19079,   1.5124e-09
   0.19079,    0.19080,   2.5269e-10
   0.19080,    0.19082,   1.1051e-10
   0.19082,    0.19083,   1.1678e-10
   0.19083,    0.19085,   9.3284e-11
   0.19085,    0.19087,   8.4564e-11
   0.19087,    0.19088,   8.4071e-11
   0.19088,    0.19090,   8.4058e-11
   0.19090,    0.19091,   8.4061e-11
   0.19091,    0.19093,   8.6105e-11
   0.19093,    0.19094,   1.9205e-10
   0.19094,    0.19096,   1.0640e-09
   0.19096,    0.19097,   1.7222e-09
   0.19097,    0.19099,   6.0157e-10
   0.19099,    0.19100,   1.6520e-10
   0.19100,    0.19102,   1.8328e-09
   0.19102,    0.19103,   4.3253e-09
   0.19103,    0.19105,   1.1382e-09
   0.19105,    0.19107,   2.1316e-10
   0.19107,    0.19108,   2.9879e-10
   0.19108,    0.19110,   3.9768e-10
   0.19110,    0.19111,   3.3553e-10
   0.19111,    0.19113,   2.7002e-10
   0.19113,    0.19114,   1.3009e-10
   0.19114,    0.19116,   8.6215e-11
   0.19116,    0.19117,   8.3980e-11
   0.19117,    0.19119,   8.3958e-11
   0.19119,    0.19120,   8.3953e-11
   0.19120,    0.19122,   8.3946e-11
   0.19122,    0.19123,   8.3940e-11
   0.19123,    0.19125,   8.3936e-11
   0.19125,    0.19127,   8.3988e-11
   0.19127,    0.19128,   8.4702e-11
   0.19128,    0.19130,   8.6601e-11
   0.19130,    0.19131,   8.6404e-11
   0.19131,    0.19133,   8.4530e-11
   0.19133,    0.19134,   8.3943e-11
   0.19134,    0.19136,   8.3898e-11
   0.19136,    0.19137,   8.3892e-11
   0.19137,    0.19139,   8.3891e-11
   0.19139,    0.19140,   8.4045e-11
   0.19140,    0.19142,   8.5241e-11
   0.19142,    0.19143,   8.7039e-11
   0.19143,    0.19145,   8.6197e-11
   0.19145,    0.19147,   8.4412e-11
   0.19147,    0.19148,   8.3892e-11
   0.19148,    0.19150,   8.3848e-11
   0.19150,    0.19151,   8.3841e-11
   0.19151,    0.19153,   8.3835e-11
   0.19153,    0.19154,   8.3833e-11
   0.19154,    0.19156,   8.3851e-11
   0.19156,    0.19157,   8.3916e-11
   0.19157,    0.19159,   8.6879e-11
   0.19159,    0.19160,   1.6879e-10
   0.19160,    0.19162,   1.5823e-09
   0.19162,    0.19164,   9.3395e-09
   0.19164,    0.19165,   1.2231e-08
   0.19165,    0.19167,   3.1798e-09
   0.19167,    0.19168,   3.3314e-10
   0.19168,    0.19170,   2.4078e-10
   0.19170,    0.19171,   1.9737e-10
   0.19171,    0.19173,   5.9627e-10
   0.19173,    0.19174,   9.3948e-10
   0.19174,    0.19176,   5.9759e-10
   0.19176,    0.19177,   4.8634e-10
   0.19177,    0.19179,   2.7895e-10
   0.19179,    0.19181,   2.1592e-10
   0.19181,    0.19182,   5.1429e-10
   0.19182,    0.19184,   1.0935e-09
   0.19184,    0.19185,   1.2532e-09
   0.19185,    0.19187,   9.5744e-10
   0.19187,    0.19188,   1.0637e-09
   0.19188,    0.19190,   6.1084e-10
   0.19190,    0.19191,   3.7433e-10
   0.19191,    0.19193,   2.8487e-10
   0.19193,    0.19194,   1.1540e-10
   0.19194,    0.19196,   8.5119e-11
   0.19196,    0.19198,   8.8018e-11
   0.19198,    0.19199,   1.0443e-10
   0.19199,    0.19201,   1.0557e-10
   0.19201,    0.19202,   8.9111e-11
   0.19202,    0.19204,   1.4727e-10
   0.19204,    0.19205,   8.5452e-10
   0.19205,    0.19207,   2.1306e-09
   0.19207,    0.19208,   1.3110e-09
   0.19208,    0.19210,   2.4815e-10
   0.19210,    0.19211,   1.7235e-10
   0.19211,    0.19213,   1.0854e-09
   0.19213,    0.19215,   2.2788e-09
   0.19215,    0.19216,   1.2044e-09
   0.19216,    0.19218,   7.8131e-10
   0.19218,    0.19219,   5.6566e-10
   0.19219,    0.19221,   3.5268e-10
   0.19221,    0.19222,   7.8510e-10
   0.19222,    0.19224,   8.2695e-10
   0.19224,    0.19225,   3.0007e-10
   0.19225,    0.19227,   1.0164e-10
   0.19227,    0.19228,   8.4325e-11
   0.19228,    0.19230,   9.5673e-11
   0.19230,    0.19232,   2.5185e-10
   0.19232,    0.19233,   6.8672e-10
   0.19233,    0.19235,   6.7115e-10
   0.19235,    0.19236,   2.4223e-10
   0.19236,    0.19238,   9.8067e-11
   0.19238,    0.19239,   8.9557e-11
   0.19239,    0.19241,   1.0420e-10
   0.19241,    0.19242,   1.0349e-10
   0.19242,    0.19244,   8.7138e-11
   0.19244,    0.19246,   8.3586e-11
   0.19246,    0.19247,   8.3463e-11
   0.19247,    0.19249,   8.3458e-11
   0.19249,    0.19250,   8.3455e-11
   0.19250,    0.19252,   8.3538e-11
   0.19252,    0.19253,   8.6373e-11
   0.19253,    0.19255,   1.0208e-10
   0.19255,    0.19256,   1.3440e-10
   0.19256,    0.19258,   2.4812e-10
   0.19258,    0.19259,   3.6294e-10
   0.19259,    0.19261,   3.4227e-10
   0.19261,    0.19263,   4.7034e-10
   0.19263,    0.19264,   4.5687e-09
   0.19264,    0.19266,   5.0465e-09
   0.19266,    0.19267,   1.0100e-09
   0.19267,    0.19269,   4.8584e-10
   0.19269,    0.19270,   1.4654e-10
   0.19270,    0.19272,   1.0102e-10
   0.19272,    0.19273,   3.1245e-10
   0.19273,    0.19275,   8.1775e-10
   0.19275,    0.19277,   6.1448e-10
   0.19277,    0.19278,   1.6946e-10
   0.19278,    0.19280,   8.6773e-11
   0.19280,    0.19281,   8.3588e-11
   0.19281,    0.19283,   8.3408e-11
   0.19283,    0.19284,   8.3371e-11
   0.19284,    0.19286,   8.3364e-11
   0.19286,    0.19287,   8.3360e-11
   0.19287,    0.19289,   8.3356e-11
   0.19289,    0.19291,   8.3353e-11
   0.19291,    0.19292,   8.3392e-11
   0.19292,    0.19294,   8.3915e-11
   0.19294,    0.19295,   8.5423e-11
   0.19295,    0.19297,   9.0647e-11
   0.19297,    0.19298,   1.3154e-10
   0.19298,    0.19300,   1.9329e-10
   0.19300,    0.19301,   2.6257e-10
   0.19301,    0.19303,   1.1566e-09
   0.19303,    0.19305,   1.9163e-09
   0.19305,    0.19306,   7.9994e-10
   0.19306,    0.19308,   1.0404e-09
   0.19308,    0.19309,   1.4229e-09
   0.19309,    0.19311,   4.5092e-10
   0.19311,    0.19312,   1.0128e-10
   0.19312,    0.19314,   8.3439e-11
   0.19314,    0.19315,   8.3290e-11
   0.19315,    0.19317,   8.3286e-11
   0.19317,    0.19319,   8.3282e-11
   0.19319,    0.19320,   8.3278e-11
   0.19320,    0.19322,   8.3274e-11
   0.19322,    0.19323,   8.3270e-11
   0.19323,    0.19325,   8.3267e-11
   0.19325,    0.19326,   8.3384e-11
   0.19326,    0.19328,   1.0892e-10
   0.19328,    0.19329,   1.0236e-09
   0.19329,    0.19331,   6.0754e-09
   0.19331,    0.19333,   7.2035e-09
   0.19333,    0.19334,   1.7489e-09
   0.19334,    0.19336,   8.4004e-10
   0.19336,    0.19337,   1.3746e-09
   0.19337,    0.19339,   5.5658e-10
   0.19339,    0.19340,   1.1565e-10
   0.19340,    0.19342,   8.5828e-11
   0.19342,    0.19343,   1.7560e-10
   0.19343,    0.19345,   9.4176e-10
   0.19345,    0.19347,   2.0292e-09
   0.19347,    0.19348,   1.2600e-09
   0.19348,    0.19350,   4.5971e-10
   0.19350,    0.19351,   6.4352e-10
   0.19351,    0.19353,   4.4718e-10
   0.19353,    0.19354,   1.4114e-10
   0.19354,    0.19356,   9.0558e-11
   0.19356,    0.19357,   8.7543e-11
   0.19357,    0.19359,   1.0309e-10
   0.19359,    0.19361,   1.2697e-10
   0.19361,    0.19362,   9.0898e-11
   0.19362,    0.19364,   8.3281e-11
   0.19364,    0.19365,   8.3168e-11
   0.19365,    0.19367,   8.3241e-11
   0.19367,    0.19368,   8.3638e-11
   0.19368,    0.19370,   8.4797e-11
   0.19370,    0.19371,   8.6836e-11
   0.19371,    0.19373,   8.8610e-11
   0.19373,    0.19375,   8.8383e-11
   0.19375,    0.19376,   8.6443e-11
   0.19376,    0.19378,   8.4520e-11
   0.19378,    0.19379,   8.3498e-11
   0.19379,    0.19381,   8.3213e-11
   0.19381,    0.19382,   8.6095e-11
   0.19382,    0.19384,   1.2957e-10
   0.19384,    0.19386,   2.8410e-10
   0.19386,    0.19387,   3.9027e-10
   0.19387,    0.19389,   5.5296e-10
   0.19389,    0.19390,   8.2031e-10
   0.19390,    0.19392,   7.6857e-10
   0.19392,    0.19393,   4.7195e-10
   0.19393,    0.19395,   3.4053e-10
   0.19395,    0.19396,   1.5371e-10
   0.19396,    0.19398,   1.8327e-10
   0.19398,    0.19400,   4.2769e-10
   0.19400,    0.19401,   1.4172e-09
   0.19401,    0.19403,   2.6946e-09
   0.19403,    0.19404,   1.8065e-09
   0.19404,    0.19406,   1.0269e-08
   0.19406,    0.19407,   3.7833e-08
   0.19407,    0.19409,   2.6866e-08
   0.19409,    0.19411,   3.7173e-09
   0.19411,    0.19412,   2.0297e-10
   0.19412,    0.19414,   8.5860e-11
   0.19414,    0.19415,   8.2996e-11
   0.19415,    0.19417,   8.2957e-11
   0.19417,    0.19418,   8.2951e-11
   0.19418,    0.19420,   8.2945e-11
   0.19420,    0.19421,   8.2940e-11
   0.19421,    0.19423,   8.2934e-11
   0.19423,    0.19425,   8.2928e-11
   0.19425,    0.19426,   8.2923e-11
   0.19426,    0.19428,   8.2962e-11
   0.19428,    0.19429,   9.9756e-11
   0.19429,    0.19431,   1.1051e-09
   0.19431,    0.19432,   1.0604e-08
   0.19432,    0.19434,   1.9915e-08
   0.19434,    0.19436,   7.1473e-09
   0.19436,    0.19437,   5.3652e-10
   0.19437,    0.19439,   8.9757e-11
   0.19439,    0.19440,   1.0530e-10
   0.19440,    0.19442,   1.3767e-10
   0.19442,    0.19443,   1.1641e-10
   0.19443,    0.19445,   1.0902e-10
   0.19445,    0.19447,   1.4472e-10
   0.19447,    0.19448,   1.3684e-10
   0.19448,    0.19450,   9.7767e-11
   0.19450,    0.19451,   1.6657e-10
   0.19451,    0.19453,   1.1588e-09
   0.19453,    0.19454,   3.3863e-09
   0.19454,    0.19456,   2.4994e-09
   0.19456,    0.19457,   6.5221e-10
   0.19457,    0.19459,   1.3960e-09
   0.19459,    0.19461,   5.1317e-09
   0.19461,    0.19462,   4.3808e-09
   0.19462,    0.19464,   8.4362e-10
   0.19464,    0.19465,   1.1160e-10
   0.19465,    0.19467,   8.3356e-11
   0.19467,    0.19468,   1.0193e-10
   0.19468,    0.19470,   3.2924e-10
   0.19470,    0.19472,   7.7532e-10
   0.19472,    0.19473,   5.2226e-10
   0.19473,    0.19475,   1.4478e-10
   0.19475,    0.19476,   8.4592e-11
   0.19476,    0.19478,   8.2742e-11
   0.19478,    0.19479,   8.2745e-11
   0.19479,    0.19481,   8.6124e-11
   0.19481,    0.19483,   2.1396e-10
   0.19483,    0.19484,   1.2160e-09
   0.19484,    0.19486,   2.3643e-09
   0.19486,    0.19487,   1.1751e-09
   0.19487,    0.19489,   2.0918e-10
   0.19489,    0.19490,   1.9357e-10
   0.19490,    0.19492,   2.5519e-10
   0.19492,    0.19494,   1.0400e-10
   0.19494,    0.19495,   8.3586e-11
   0.19495,    0.19497,   8.5914e-11
   0.19497,    0.19498,   8.7494e-11
   0.19498,    0.19500,   8.4362e-11
   0.19500,    0.19501,   8.2782e-11
   0.19501,    0.19503,   8.2639e-11
   0.19503,    0.19505,   8.2632e-11
   0.19505,    0.19506,   8.2630e-11
   0.19506,    0.19508,   8.2632e-11
   0.19508,    0.19509,   8.2631e-11
   0.19509,    0.19511,   8.2620e-11
   0.19511,    0.19512,   8.2686e-11
   0.19512,    0.19514,   8.6547e-11
   0.19514,    0.19516,   1.2560e-10
   0.19516,    0.19517,   1.8808e-10
   0.19517,    0.19519,   1.4291e-10
   0.19519,    0.19520,   9.1591e-11
   0.19520,    0.19522,   9.5377e-11
   0.19522,    0.19523,   1.0821e-10
   0.19523,    0.19525,   9.4976e-11
   0.19525,    0.19527,   8.3947e-11
   0.19527,    0.19528,   8.2577e-11
   0.19528,    0.19530,   8.2537e-11
   0.19530,    0.19531,   8.2594e-11
   0.19531,    0.19533,   8.4130e-11
   0.19533,    0.19534,   9.1128e-11
