wlo,whi,flux
   5.27466,    5.27509,   1.0283e-11
   5.27509,    5.27551,   1.0283e-11
   5.27551,    5.27594,   1.0283e-11
   5.27594,    5.27636,   1.0284e-11
   5.27636,    5.27679,   1.0284e-11
   5.27679,    5.27721,   1.0285e-11
   5.27721,    5.27764,   1.0285e-11
   5.27764,    5.27806,   1.0286e-11
   5.27806,    5.27849,   1.0286e-11
   5.27849,    5.27891,   1.0286e-11
   5.27891,    5.27934,   1.0287e-11
   5.27934,    5.27976,   1.0287e-11
   5.27976,    5.28019,   1.0288e-11
   5.28019,    5.28061,   1.0288e-11
   5.28061,    5.28104,   1.0289e-11
   5.28104,    5.28146,   1.0289e-11
   5.28146,    5.28189,   1.0289e-11
   5.28189,    5.28232,   1.0290e-11
   5.28232,    5.28274,   1.0290e-11
   5.28274,    5.28317,   1.0292e-11
   5.28317,    5.28359,   1.0294e-11
   5.28359,    5.28402,   1.0296e-11
   5.28402,    5.28444,   1.0298e-11
   5.28444,    5.28487,   1.0300e-11
   5.28487,    5.28529,   1.0300e-11
   5.28529,    5.28572,   1.0299e-11
   5.28572,    5.28615,   1.0298e-11
   5.28615,    5.28657,   1.0297e-11
   5.28657,    5.28700,   1.0296e-11
   5.28700,    5.28742,   1.0295e-11
   5.28742,    5.28785,   1.0295e-11
   5.28785,    5.28828,   1.0296e-11
   5.28828,    5.28870,   1.0296e-11
   5.28870,    5.28913,   1.0297e-11
   5.28913,    5.28955,   1.0297e-11
   5.28955,    5.28998,   1.0297e-11
   5.28998,    5.29040,   1.0298e-11
   5.29040,    5.29083,   1.0298e-11
   5.29083,    5.29126,   1.0299e-11
   5.29126,    5.29168,   1.0299e-11
   5.29168,    5.29211,   1.0300e-11
   5.29211,    5.29254,   1.0300e-11
   5.29254,    5.29296,   1.0300e-11
   5.29296,    5.29339,   1.0301e-11
   5.29339,    5.29381,   1.0301e-11
   5.29381,    5.29424,   1.0302e-11
   5.29424,    5.29467,   1.0302e-11
   5.29467,    5.29509,   1.0302e-11
   5.29509,    5.29552,   1.0303e-11
   5.29552,    5.29595,   1.0303e-11
   5.29595,    5.29637,   1.0304e-11
   5.29637,    5.29680,   1.0304e-11
   5.29680,    5.29723,   1.0305e-11
   5.29723,    5.29765,   1.0305e-11
   5.29765,    5.29808,   1.0305e-11
   5.29808,    5.29851,   1.0306e-11
   5.29851,    5.29893,   1.0306e-11
   5.29893,    5.29936,   1.0307e-11
   5.29936,    5.29979,   1.0307e-11
   5.29979,    5.30021,   1.0308e-11
   5.30021,    5.30064,   1.0308e-11
   5.30064,    5.30107,   1.0308e-11
   5.30107,    5.30149,   1.0309e-11
   5.30149,    5.30192,   1.0309e-11
   5.30192,    5.30235,   1.0310e-11
   5.30235,    5.30278,   1.0310e-11
   5.30278,    5.30320,   1.0311e-11
   5.30320,    5.30363,   1.0311e-11
   5.30363,    5.30406,   1.0311e-11
   5.30406,    5.30448,   1.0312e-11
   5.30448,    5.30491,   1.0312e-11
   5.30491,    5.30534,   1.0313e-11
   5.30534,    5.30577,   1.0313e-11
   5.30577,    5.30619,   1.0314e-11
   5.30619,    5.30662,   1.0314e-11
   5.30662,    5.30705,   1.0314e-11
   5.30705,    5.30748,   1.0315e-11
   5.30748,    5.30790,   1.0315e-11
   5.30790,    5.30833,   1.0316e-11
   5.30833,    5.30876,   1.0316e-11
   5.30876,    5.30919,   1.0316e-11
   5.30919,    5.30961,   1.0317e-11
   5.30961,    5.31004,   1.0317e-11
   5.31004,    5.31047,   1.0318e-11
   5.31047,    5.31090,   1.0318e-11
   5.31090,    5.31132,   1.0319e-11
   5.31132,    5.31175,   1.0319e-11
   5.31175,    5.31218,   1.0319e-11
   5.31218,    5.31261,   1.0320e-11
   5.31261,    5.31304,   1.0320e-11
   5.31304,    5.31346,   1.0321e-11
   5.31346,    5.31389,   1.0321e-11
   5.31389,    5.31432,   1.0322e-11
   5.31432,    5.31475,   1.0322e-11
   5.31475,    5.31518,   1.0322e-11
   5.31518,    5.31560,   1.0323e-11
   5.31560,    5.31603,   1.0323e-11
   5.31603,    5.31646,   1.0324e-11
   5.31646,    5.31689,   1.0324e-11
   5.31689,    5.31732,   1.0325e-11
   5.31732,    5.31774,   1.0325e-11
   5.31774,    5.31817,   1.0325e-11
   5.31817,    5.31860,   1.0326e-11
   5.31860,    5.31903,   1.0326e-11
   5.31903,    5.31946,   1.0327e-11
   5.31946,    5.31989,   1.0327e-11
   5.31989,    5.32031,   1.0328e-11
   5.32031,    5.32074,   1.0328e-11
   5.32074,    5.32117,   1.0328e-11
   5.32117,    5.32160,   1.0329e-11
   5.32160,    5.32203,   1.0329e-11
   5.32203,    5.32246,   1.0330e-11
   5.32246,    5.32289,   1.0330e-11
   5.32289,    5.32331,   1.0330e-11
   5.32331,    5.32374,   1.0331e-11
   5.32374,    5.32417,   1.0331e-11
   5.32417,    5.32460,   1.0332e-11
   5.32460,    5.32503,   1.0332e-11
   5.32503,    5.32546,   1.0333e-11
   5.32546,    5.32589,   1.0333e-11
   5.32589,    5.32632,   1.0333e-11
   5.32632,    5.32675,   1.0334e-11
   5.32675,    5.32717,   1.0334e-11
   5.32717,    5.32760,   1.0335e-11
   5.32760,    5.32803,   1.0335e-11
   5.32803,    5.32846,   1.0336e-11
   5.32846,    5.32889,   1.0336e-11
   5.32889,    5.32932,   1.0336e-11
   5.32932,    5.32975,   1.0337e-11
   5.32975,    5.33018,   1.0337e-11
   5.33018,    5.33061,   1.0338e-11
   5.33061,    5.33104,   1.0338e-11
   5.33104,    5.33147,   1.0339e-11
   5.33147,    5.33190,   1.0339e-11
   5.33190,    5.33233,   1.0339e-11
   5.33233,    5.33276,   1.0340e-11
   5.33276,    5.33318,   1.0340e-11
   5.33318,    5.33361,   1.0341e-11
   5.33361,    5.33404,   1.0341e-11
   5.33404,    5.33447,   1.0342e-11
   5.33447,    5.33490,   1.0342e-11
   5.33490,    5.33533,   1.0342e-11
   5.33533,    5.33576,   1.0343e-11
   5.33576,    5.33619,   1.0343e-11
   5.33619,    5.33662,   1.0344e-11
   5.33662,    5.33705,   1.0344e-11
   5.33705,    5.33748,   1.0345e-11
   5.33748,    5.33791,   1.0345e-11
   5.33791,    5.33834,   1.0345e-11
   5.33834,    5.33877,   1.0346e-11
   5.33877,    5.33920,   1.0346e-11
   5.33920,    5.33963,   1.0347e-11
   5.33963,    5.34006,   1.0347e-11
   5.34006,    5.34049,   1.0348e-11
   5.34049,    5.34092,   1.0348e-11
   5.34092,    5.34135,   1.0348e-11
   5.34135,    5.34178,   1.0349e-11
   5.34178,    5.34221,   1.0349e-11
   5.34221,    5.34264,   1.0350e-11
   5.34264,    5.34307,   1.0350e-11
   5.34307,    5.34350,   1.0350e-11
   5.34350,    5.34393,   1.0351e-11
   5.34393,    5.34436,   1.0351e-11
   5.34436,    5.34479,   1.0352e-11
   5.34479,    5.34522,   1.0352e-11
   5.34522,    5.34566,   1.0353e-11
   5.34566,    5.34609,   1.0353e-11
   5.34609,    5.34652,   1.0353e-11
   5.34652,    5.34695,   1.0354e-11
   5.34695,    5.34738,   1.0354e-11
   5.34738,    5.34781,   1.0355e-11
   5.34781,    5.34824,   1.0355e-11
   5.34824,    5.34867,   1.0356e-11
   5.34867,    5.34910,   1.0356e-11
   5.34910,    5.34953,   1.0356e-11
   5.34953,    5.34996,   1.0357e-11
   5.34996,    5.35039,   1.0357e-11
   5.35039,    5.35082,   1.0358e-11
   5.35082,    5.35126,   1.0358e-11
   5.35126,    5.35169,   1.0359e-11
   5.35169,    5.35212,   1.0359e-11
   5.35212,    5.35255,   1.0359e-11
   5.35255,    5.35298,   1.0360e-11
   5.35298,    5.35341,   1.0360e-11
   5.35341,    5.35384,   1.0361e-11
   5.35384,    5.35427,   1.0361e-11
   5.35427,    5.35470,   1.0362e-11
   5.35470,    5.35514,   1.0362e-11
   5.35514,    5.35557,   1.0362e-11
   5.35557,    5.35600,   1.0363e-11
   5.35600,    5.35643,   1.0363e-11
   5.35643,    5.35686,   1.0364e-11
   5.35686,    5.35729,   1.0364e-11
   5.35729,    5.35772,   1.0365e-11
   5.35772,    5.35816,   1.0365e-11
   5.35816,    5.35859,   1.0365e-11
   5.35859,    5.35902,   1.0366e-11
   5.35902,    5.35945,   1.0366e-11
   5.35945,    5.35988,   1.0367e-11
   5.35988,    5.36031,   1.0367e-11
   5.36031,    5.36075,   1.0368e-11
   5.36075,    5.36118,   1.0368e-11
   5.36118,    5.36161,   1.0368e-11
   5.36161,    5.36204,   1.0369e-11
   5.36204,    5.36247,   1.0369e-11
   5.36247,    5.36290,   1.0370e-11
   5.36290,    5.36334,   1.0370e-11
   5.36334,    5.36377,   1.0371e-11
   5.36377,    5.36420,   1.0371e-11
   5.36420,    5.36463,   1.0371e-11
   5.36463,    5.36506,   1.0372e-11
   5.36506,    5.36550,   1.0372e-11
   5.36550,    5.36593,   1.0373e-11
   5.36593,    5.36636,   1.0373e-11
   5.36636,    5.36679,   1.0373e-11
   5.36679,    5.36723,   1.0374e-11
   5.36723,    5.36766,   1.0374e-11
   5.36766,    5.36809,   1.0375e-11
   5.36809,    5.36852,   1.0375e-11
   5.36852,    5.36895,   1.0376e-11
   5.36895,    5.36939,   1.0376e-11
   5.36939,    5.36982,   1.0376e-11
   5.36982,    5.37025,   1.0377e-11
   5.37025,    5.37068,   1.0377e-11
   5.37068,    5.37112,   1.0378e-11
   5.37112,    5.37155,   1.0378e-11
   5.37155,    5.37198,   1.0379e-11
   5.37198,    5.37241,   1.0379e-11
   5.37241,    5.37285,   1.0379e-11
   5.37285,    5.37328,   1.0380e-11
   5.37328,    5.37371,   1.0380e-11
   5.37371,    5.37415,   1.0381e-11
   5.37415,    5.37458,   1.0381e-11
   5.37458,    5.37501,   1.0382e-11
   5.37501,    5.37544,   1.0382e-11
   5.37544,    5.37588,   1.0382e-11
   5.37588,    5.37631,   1.0383e-11
   5.37631,    5.37674,   1.0383e-11
   5.37674,    5.37718,   1.0384e-11
   5.37718,    5.37761,   1.0384e-11
   5.37761,    5.37804,   1.0385e-11
   5.37804,    5.37848,   1.0385e-11
   5.37848,    5.37891,   1.0385e-11
   5.37891,    5.37934,   1.0386e-11
   5.37934,    5.37978,   1.0386e-11
   5.37978,    5.38021,   1.0387e-11
   5.38021,    5.38064,   1.0387e-11
   5.38064,    5.38108,   1.0388e-11
   5.38108,    5.38151,   1.0388e-11
   5.38151,    5.38194,   1.0388e-11
   5.38194,    5.38238,   1.0389e-11
   5.38238,    5.38281,   1.0389e-11
   5.38281,    5.38324,   1.0390e-11
   5.38324,    5.38368,   1.0390e-11
   5.38368,    5.38411,   1.0391e-11
   5.38411,    5.38454,   1.0391e-11
   5.38454,    5.38498,   1.0391e-11
   5.38498,    5.38541,   1.0392e-11
   5.38541,    5.38584,   1.0392e-11
   5.38584,    5.38628,   1.0393e-11
   5.38628,    5.38671,   1.0393e-11
   5.38671,    5.38715,   1.0394e-11
   5.38715,    5.38758,   1.0394e-11
   5.38758,    5.38801,   1.0394e-11
   5.38801,    5.38845,   1.0395e-11
   5.38845,    5.38888,   1.0395e-11
   5.38888,    5.38932,   1.0396e-11
   5.38932,    5.38975,   1.0396e-11
   5.38975,    5.39018,   1.0397e-11
   5.39018,    5.39062,   1.0397e-11
   5.39062,    5.39105,   1.0397e-11
   5.39105,    5.39149,   1.0398e-11
   5.39149,    5.39192,   1.0398e-11
   5.39192,    5.39236,   1.0399e-11
   5.39236,    5.39279,   1.0399e-11
   5.39279,    5.39322,   1.0400e-11
   5.39322,    5.39366,   1.0401e-11
   5.39366,    5.39409,   1.0402e-11
   5.39409,    5.39453,   1.0403e-11
   5.39453,    5.39496,   1.0404e-11
   5.39496,    5.39540,   1.0405e-11
   5.39540,    5.39583,   1.0406e-11
   5.39583,    5.39627,   1.0405e-11
   5.39627,    5.39670,   1.0405e-11
   5.39670,    5.39713,   1.0405e-11
   5.39713,    5.39757,   1.0405e-11
   5.39757,    5.39800,   1.0405e-11
   5.39800,    5.39844,   1.0405e-11
   5.39844,    5.39887,   1.0406e-11
   5.39887,    5.39931,   1.0406e-11
   5.39931,    5.39974,   1.0406e-11
   5.39974,    5.40018,   1.0406e-11
   5.40018,    5.40061,   1.0407e-11
   5.40061,    5.40105,   1.0407e-11
   5.40105,    5.40148,   1.0408e-11
   5.40148,    5.40192,   1.0408e-11
   5.40192,    5.40235,   1.0409e-11
   5.40235,    5.40279,   1.0410e-11
   5.40279,    5.40322,   1.0412e-11
   5.40322,    5.40366,   1.0416e-11
   5.40366,    5.40409,   1.0426e-11
   5.40409,    5.40453,   1.0439e-11
   5.40453,    5.40496,   1.0438e-11
   5.40496,    5.40540,   1.0427e-11
   5.40540,    5.40583,   1.0418e-11
   5.40583,    5.40627,   1.0415e-11
   5.40627,    5.40671,   1.0414e-11
   5.40671,    5.40714,   1.0413e-11
   5.40714,    5.40758,   1.0414e-11
   5.40758,    5.40801,   1.0414e-11
   5.40801,    5.40845,   1.0415e-11
   5.40845,    5.40888,   1.0415e-11
   5.40888,    5.40932,   1.0415e-11
   5.40932,    5.40975,   1.0416e-11
   5.40975,    5.41019,   1.0416e-11
   5.41019,    5.41063,   1.0417e-11
   5.41063,    5.41106,   1.0417e-11
   5.41106,    5.41150,   1.0418e-11
   5.41150,    5.41193,   1.0418e-11
   5.41193,    5.41237,   1.0418e-11
   5.41237,    5.41281,   1.0419e-11
   5.41281,    5.41324,   1.0419e-11
   5.41324,    5.41368,   1.0420e-11
   5.41368,    5.41411,   1.0420e-11
   5.41411,    5.41455,   1.0421e-11
   5.41455,    5.41499,   1.0421e-11
   5.41499,    5.41542,   1.0421e-11
   5.41542,    5.41586,   1.0422e-11
   5.41586,    5.41629,   1.0422e-11
   5.41629,    5.41673,   1.0423e-11
   5.41673,    5.41717,   1.0423e-11
   5.41717,    5.41760,   1.0424e-11
   5.41760,    5.41804,   1.0424e-11
   5.41804,    5.41848,   1.0424e-11
   5.41848,    5.41891,   1.0425e-11
   5.41891,    5.41935,   1.0425e-11
   5.41935,    5.41978,   1.0426e-11
   5.41978,    5.42022,   1.0426e-11
   5.42022,    5.42066,   1.0427e-11
   5.42066,    5.42109,   1.0427e-11
   5.42109,    5.42153,   1.0427e-11
   5.42153,    5.42197,   1.0428e-11
   5.42197,    5.42240,   1.0428e-11
   5.42240,    5.42284,   1.0429e-11
   5.42284,    5.42328,   1.0429e-11
   5.42328,    5.42371,   1.0430e-11
   5.42371,    5.42415,   1.0430e-11
   5.42415,    5.42459,   1.0430e-11
   5.42459,    5.42503,   1.0431e-11
   5.42503,    5.42546,   1.0431e-11
   5.42546,    5.42590,   1.0432e-11
   5.42590,    5.42634,   1.0432e-11
   5.42634,    5.42677,   1.0433e-11
   5.42677,    5.42721,   1.0434e-11
   5.42721,    5.42765,   1.0434e-11
   5.42765,    5.42808,   1.0435e-11
   5.42808,    5.42852,   1.0435e-11
   5.42852,    5.42896,   1.0437e-11
   5.42896,    5.42940,   1.0440e-11
   5.42940,    5.42983,   1.0442e-11
   5.42983,    5.43027,   1.0444e-11
   5.43027,    5.43071,   1.0446e-11
   5.43071,    5.43115,   1.0446e-11
   5.43115,    5.43158,   1.0445e-11
   5.43158,    5.43202,   1.0443e-11
   5.43202,    5.43246,   1.0442e-11
   5.43246,    5.43290,   1.0440e-11
   5.43290,    5.43333,   1.0439e-11
   5.43333,    5.43377,   1.0439e-11
   5.43377,    5.43421,   1.0440e-11
   5.43421,    5.43465,   1.0440e-11
   5.43465,    5.43508,   1.0441e-11
   5.43508,    5.43552,   1.0441e-11
   5.43552,    5.43596,   1.0442e-11
   5.43596,    5.43640,   1.0442e-11
   5.43640,    5.43683,   1.0442e-11
   5.43683,    5.43727,   1.0443e-11
   5.43727,    5.43771,   1.0443e-11
   5.43771,    5.43815,   1.0444e-11
   5.43815,    5.43859,   1.0444e-11
   5.43859,    5.43902,   1.0445e-11
   5.43902,    5.43946,   1.0445e-11
   5.43946,    5.43990,   1.0445e-11
   5.43990,    5.44034,   1.0446e-11
   5.44034,    5.44078,   1.0446e-11
   5.44078,    5.44122,   1.0447e-11
   5.44122,    5.44165,   1.0447e-11
   5.44165,    5.44209,   1.0448e-11
   5.44209,    5.44253,   1.0448e-11
   5.44253,    5.44297,   1.0448e-11
   5.44297,    5.44341,   1.0449e-11
   5.44341,    5.44385,   1.0449e-11
   5.44385,    5.44428,   1.0450e-11
   5.44428,    5.44472,   1.0450e-11
   5.44472,    5.44516,   1.0451e-11
   5.44516,    5.44560,   1.0451e-11
   5.44560,    5.44604,   1.0451e-11
   5.44604,    5.44648,   1.0452e-11
   5.44648,    5.44692,   1.0452e-11
   5.44692,    5.44735,   1.0453e-11
   5.44735,    5.44779,   1.0453e-11
   5.44779,    5.44823,   1.0454e-11
   5.44823,    5.44867,   1.0455e-11
   5.44867,    5.44911,   1.0456e-11
   5.44911,    5.44955,   1.0457e-11
   5.44955,    5.44999,   1.0459e-11
   5.44999,    5.45043,   1.0464e-11
   5.45043,    5.45086,   1.0469e-11
   5.45086,    5.45130,   1.0475e-11
   5.45130,    5.45174,   1.0480e-11
   5.45174,    5.45218,   1.0485e-11
   5.45218,    5.45262,   1.0485e-11
   5.45262,    5.45306,   1.0480e-11
   5.45306,    5.45350,   1.0475e-11
   5.45350,    5.45394,   1.0471e-11
   5.45394,    5.45438,   1.0466e-11
   5.45438,    5.45482,   1.0462e-11
   5.45482,    5.45526,   1.0462e-11
   5.45526,    5.45570,   1.0462e-11
   5.45570,    5.45614,   1.0463e-11
   5.45614,    5.45657,   1.0463e-11
   5.45657,    5.45701,   1.0463e-11
   5.45701,    5.45745,   1.0463e-11
   5.45745,    5.45789,   1.0464e-11
   5.45789,    5.45833,   1.0464e-11
   5.45833,    5.45877,   1.0464e-11
   5.45877,    5.45921,   1.0464e-11
   5.45921,    5.45965,   1.0465e-11
   5.45965,    5.46009,   1.0465e-11
   5.46009,    5.46053,   1.0466e-11
   5.46053,    5.46097,   1.0466e-11
   5.46097,    5.46141,   1.0466e-11
   5.46141,    5.46185,   1.0467e-11
   5.46185,    5.46229,   1.0467e-11
   5.46229,    5.46273,   1.0468e-11
   5.46273,    5.46317,   1.0468e-11
   5.46317,    5.46361,   1.0469e-11
   5.46361,    5.46405,   1.0469e-11
   5.46405,    5.46449,   1.0469e-11
   5.46449,    5.46493,   1.0470e-11
   5.46493,    5.46537,   1.0470e-11
   5.46537,    5.46581,   1.0471e-11
   5.46581,    5.46625,   1.0471e-11
   5.46625,    5.46669,   1.0472e-11
   5.46669,    5.46713,   1.0472e-11
   5.46713,    5.46757,   1.0472e-11
   5.46757,    5.46801,   1.0473e-11
   5.46801,    5.46845,   1.0473e-11
   5.46845,    5.46889,   1.0474e-11
   5.46889,    5.46933,   1.0474e-11
   5.46933,    5.46977,   1.0475e-11
   5.46977,    5.47021,   1.0475e-11
   5.47021,    5.47066,   1.0475e-11
   5.47066,    5.47110,   1.0476e-11
   5.47110,    5.47154,   1.0476e-11
   5.47154,    5.47198,   1.0477e-11
   5.47198,    5.47242,   1.0477e-11
   5.47242,    5.47286,   1.0478e-11
   5.47286,    5.47330,   1.0478e-11
   5.47330,    5.47374,   1.0478e-11
   5.47374,    5.47418,   1.0479e-11
   5.47418,    5.47462,   1.0479e-11
   5.47462,    5.47506,   1.0480e-11
   5.47506,    5.47550,   1.0480e-11
   5.47550,    5.47595,   1.0481e-11
   5.47595,    5.47639,   1.0481e-11
   5.47639,    5.47683,   1.0482e-11
   5.47683,    5.47727,   1.0482e-11
   5.47727,    5.47771,   1.0482e-11
   5.47771,    5.47815,   1.0483e-11
   5.47815,    5.47859,   1.0483e-11
   5.47859,    5.47903,   1.0484e-11
   5.47903,    5.47947,   1.0484e-11
   5.47947,    5.47992,   1.0485e-11
   5.47992,    5.48036,   1.0485e-11
   5.48036,    5.48080,   1.0485e-11
   5.48080,    5.48124,   1.0486e-11
   5.48124,    5.48168,   1.0486e-11
   5.48168,    5.48212,   1.0487e-11
   5.48212,    5.48256,   1.0487e-11
   5.48256,    5.48301,   1.0488e-11
   5.48301,    5.48345,   1.0488e-11
   5.48345,    5.48389,   1.0488e-11
   5.48389,    5.48433,   1.0489e-11
   5.48433,    5.48477,   1.0489e-11
   5.48477,    5.48521,   1.0490e-11
   5.48521,    5.48566,   1.0490e-11
   5.48566,    5.48610,   1.0491e-11
   5.48610,    5.48654,   1.0491e-11
   5.48654,    5.48698,   1.0491e-11
   5.48698,    5.48742,   1.0492e-11
   5.48742,    5.48787,   1.0492e-11
   5.48787,    5.48831,   1.0493e-11
   5.48831,    5.48875,   1.0493e-11
   5.48875,    5.48919,   1.0494e-11
   5.48919,    5.48963,   1.0494e-11
   5.48963,    5.49008,   1.0494e-11
   5.49008,    5.49052,   1.0495e-11
   5.49052,    5.49096,   1.0495e-11
   5.49096,    5.49140,   1.0496e-11
   5.49140,    5.49184,   1.0496e-11
   5.49184,    5.49229,   1.0497e-11
   5.49229,    5.49273,   1.0497e-11
   5.49273,    5.49317,   1.0498e-11
   5.49317,    5.49361,   1.0498e-11
   5.49361,    5.49406,   1.0498e-11
   5.49406,    5.49450,   1.0499e-11
   5.49450,    5.49494,   1.0499e-11
   5.49494,    5.49538,   1.0500e-11
   5.49538,    5.49583,   1.0500e-11
   5.49583,    5.49627,   1.0500e-11
   5.49627,    5.49671,   1.0501e-11
   5.49671,    5.49716,   1.0501e-11
   5.49716,    5.49760,   1.0502e-11
   5.49760,    5.49804,   1.0502e-11
   5.49804,    5.49848,   1.0503e-11
   5.49848,    5.49893,   1.0503e-11
   5.49893,    5.49937,   1.0504e-11
   5.49937,    5.49981,   1.0504e-11
   5.49981,    5.50026,   1.0504e-11
   5.50026,    5.50070,   1.0505e-11
   5.50070,    5.50114,   1.0505e-11
   5.50114,    5.50158,   1.0506e-11
   5.50158,    5.50203,   1.0506e-11
   5.50203,    5.50247,   1.0507e-11
   5.50247,    5.50291,   1.0507e-11
   5.50291,    5.50336,   1.0508e-11
   5.50336,    5.50380,   1.0509e-11
   5.50380,    5.50424,   1.0510e-11
   5.50424,    5.50469,   1.0511e-11
   5.50469,    5.50513,   1.0512e-11
   5.50513,    5.50557,   1.0513e-11
   5.50557,    5.50602,   1.0513e-11
   5.50602,    5.50646,   1.0513e-11
   5.50646,    5.50690,   1.0513e-11
   5.50690,    5.50735,   1.0512e-11
   5.50735,    5.50779,   1.0512e-11
   5.50779,    5.50823,   1.0512e-11
   5.50823,    5.50868,   1.0513e-11
   5.50868,    5.50912,   1.0513e-11
   5.50912,    5.50957,   1.0513e-11
   5.50957,    5.51001,   1.0514e-11
   5.51001,    5.51045,   1.0514e-11
   5.51045,    5.51090,   1.0515e-11
   5.51090,    5.51134,   1.0515e-11
   5.51134,    5.51178,   1.0516e-11
   5.51178,    5.51223,   1.0516e-11
   5.51223,    5.51267,   1.0516e-11
   5.51267,    5.51312,   1.0517e-11
   5.51312,    5.51356,   1.0517e-11
   5.51356,    5.51400,   1.0518e-11
   5.51400,    5.51445,   1.0518e-11
